scope,category,profile,legacy_api,canonical_name,variant,mean_cycles,zp_bytes,stack_page_reserved_bytes,source_path,source_sha256,validation_path,status,notes
standalone-alternative,multiply,,,mul_u16_u16_u32,shifted99,155.646069282899,99,0,routines/multiply/mul_u16_u16_u32_shifted99.asm,e38c8a6563dc1ba8d95b26f6ec76ba060a0d11c3e0509012b10aa0c3bb45f109,validation/records/UMUL16_SHIFTED_EXACT.json,qualified standalone,NMOS AXS/SBX required; writable ZP SMC
shipped-profile,multiply,v4_reu_16m,MATH_REU_QS16,mul_u16_u16_u32_qs16,,281.541031,16,0,v4_reu_16m/standalone/mul_u16_u16_u32_qs16.asm,27d5408aa061661391841a001e9e5a9ead7dd6dcf326bca4ddcb420fb60fb9bf,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_QS16_BEGIN,mul_u16_u16_u32_qs16_begin,,18.000000,16,0,v4_reu_16m/standalone/mul_u16_u16_u32_qs16_begin.asm,4cb05b94252ee68a2dd0c07d0d045e70510597983e7a8ea0259e90ce4d11041c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_QS16_END,mul_u16_u16_u32_qs16_end,,18.000000,16,0,v4_reu_16m/standalone/mul_u16_u16_u32_qs16_end.asm,8ea4680c142cf1e432a1cb86e4f91464a3dd75441c32e76a502c17723203570e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL16,mul_u16_u16_u32_turbo,,215.544111,113,0,v3_reu_512k/standalone/mul_u16_u16_u32_turbo.asm,58a34df5fc723e33da3442404eaf966215ac892012d1263303f9899e6d655867,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL16,mul_u16_u16_u32_turbo,,215.544111,113,0,v4_reu_16m/standalone/mul_u16_u16_u32_turbo.asm,af0690dea348a22ff294bf1f76d49a3846b04958cb7826a46c7bbde40e366833,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL16_BEGIN,mul_u16_u16_u32_turbo_begin,,282.000000,113,0,v3_reu_512k/standalone/mul_u16_u16_u32_turbo_begin.asm,36fdaf1eefec615a8540d45c0f7d7b102a534a45c3cce25f1c2a9f090fe8d8ce,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL16_BEGIN,mul_u16_u16_u32_turbo_begin,,282.000000,113,0,v4_reu_16m/standalone/mul_u16_u16_u32_turbo_begin.asm,c738ff9a335268dfc8e8ddd828ae84c5f1ddadf4bed6bd96db68770c1bdefc9b,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL16_END,mul_u16_u16_u32_turbo_end,,327.000000,113,0,v3_reu_512k/standalone/mul_u16_u16_u32_turbo_end.asm,08f16ced943586b4dfa6af7542682ce7edd110dd89e7bb4cbed642a73e6aa45a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL16_END,mul_u16_u16_u32_turbo_end,,327.000000,113,0,v4_reu_16m/standalone/mul_u16_u16_u32_turbo_end.asm,adbc5113453013a093d26082beeb72a5cfa7ba6e6fd63600a29f2c006164994c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v1_balanced,MATH_UMUL24,mul_u24_u24_u48,,489.988792,24,0,v1_balanced/standalone/mul_u24_u24_u48.asm,0867901d2721d846f2bf2f9b5c8537cfe77865504c0d8e20dee96f6a01d045fe,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v2_pareto_fast,MATH_UMUL24,mul_u24_u24_u48,,448.291800,24,0,v2_pareto_fast/standalone/mul_u24_u24_u48.asm,0f4e53ce1c2eca6aa337c58b39fc817cfd24e0b4d4a8e42b7b7f81c208f8d519,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_UMUL24,mul_u24_u24_u48,,448.291800,24,0,v3_reu_512k/standalone/mul_u24_u24_u48.asm,73c20cd4b045a027beb8c75ee134ad3f31f92c5e736db1d75def95d9c139be7e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_UMUL24,mul_u24_u24_u48,,448.291800,24,0,v4_reu_16m/standalone/mul_u24_u24_u48.asm,6965cd34a4380c87f7c64f7ad5d03f607ebc0ec9101677f4e8be8308478d8760,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v5_hybrid_lowzp,MATH_UMUL24,mul_u24_u24_u48,,489.988792,24,0,v5_hybrid_lowzp/standalone/mul_u24_u24_u48.asm,690c7a69279b3702bf209c992dceb7d99ea98f11f53ca17e309aeaa276527858,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
standalone-alternative,multiply,,,mul_u24_u24_u48,fast24,357.041715026,24,0,routines/multiply/mul_u24_u24_u48_fast24.asm,0ef62699d3943dc7a7a41b2292145ccd6e7895625d05283de4ad8a38152357d5,validation/records/UMUL24_FAST24.json,qualified standalone,"sample mean, not exact over all 2^48 pairs; documented 6502 only"
shipped-profile,multiply,v1_balanced,MATH_UMUL32_SHR16,mul_u32_u32_u48_shr16,,779.876404,31,0,v1_balanced/standalone/mul_u32_u32_u48_shr16.asm,5c12e2e68f27194e348019498fed80dd1c3585ab07aaa5a94d06bfad054a4249,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v2_pareto_fast,MATH_UMUL32_SHR16,mul_u32_u32_u48_shr16,,779.876404,31,0,v2_pareto_fast/standalone/mul_u32_u32_u48_shr16.asm,f470a124e4ff3c546acd72bd021914aafc74c6b8e9f3e44d3a04fc9d8193b5a7,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_UMUL32_SHR16,mul_u32_u32_u48_shr16,,779.876404,31,0,v3_reu_512k/standalone/mul_u32_u32_u48_shr16.asm,3bba4888b93dc3f96d2f11edaeed2f88b45c339d44ccdf9dc1f95173c458598c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_UMUL32_SHR16,mul_u32_u32_u48_shr16,,779.876404,31,0,v4_reu_16m/standalone/mul_u32_u32_u48_shr16.asm,efff54fef3b9faabdcd5367724cc83f19c873e36ce3396e474d618b041e6fa41,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v5_hybrid_lowzp,MATH_UMUL32_SHR16,mul_u32_u32_u48_shr16,,779.876404,31,0,v5_hybrid_lowzp/standalone/mul_u32_u32_u48_shr16.asm,b463972305cc9da04f88410b474106ca858daa3669336838c20fcbcc12caa8b7,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v1_balanced,MATH_UMUL32,mul_u32_u32_u64,,712.235367,31,0,v1_balanced/standalone/mul_u32_u32_u64.asm,6572260c9bb8f756885d4f5327ef9ad8b41fa2dbcea9b8f3137e53290e144911,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v2_pareto_fast,MATH_UMUL32,mul_u32_u32_u64,,712.235367,31,0,v2_pareto_fast/standalone/mul_u32_u32_u64.asm,94b7a0a97d840f549ece2775a9318b7fafdd95b7a4f159639a44285ce407f9e2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_UMUL32,mul_u32_u32_u64,,712.235367,31,0,v3_reu_512k/standalone/mul_u32_u32_u64.asm,54f32c1f2de50c385bc1cf82de56d6929dd7e0d67fbe3c4633c529dd35c69b7c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_UMUL32,mul_u32_u32_u64,,712.235367,31,0,v4_reu_16m/standalone/mul_u32_u32_u64.asm,4de91a6c718e564adaf866ce7e80f17418de6999ec756bfe1b8bcb626d02991c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v5_hybrid_lowzp,MATH_UMUL32,mul_u32_u32_u64,,712.235367,31,0,v5_hybrid_lowzp/standalone/mul_u32_u32_u64.asm,685593693e64bbd257f4372dacde290a991b918d6f072a913b30b41ce1a0c858,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
standalone-alternative,multiply,,,mul_u32_u32_u64,bounded133,606.337632030249,133,177,routines/multiply/mul_u32_u32_u64_bounded133.asm,1a70296607bcef4ccaa9f59002dddde59acf7b00950fd10ea8f7fd03b26451a0,validation/records/UMUL32_BOUNDED133_GMEC.json,qualified standalone,absolute speed point; reserves persistent page-$01 executable storage
standalone-alternative,multiply,,,mul_u32_u32_u64,bounded133_compact,606.864799469709,133,162,routines/multiply/mul_u32_u32_u64_bounded133_compact.asm,92bce2ae8ff0db9539f6e76420447e6a287b0d5863bf714e8dd206bfa6ab0189,validation/records/UMUL32_BOUNDED133_COMPACT_GMEC.json,qualified standalone,slightly smaller page-$01 footprint than bounded133
shipped-profile,multiply,v1_balanced,MATH_UMUL32_READY,mul_u32_u32_u64_ready,,697.175781,31,0,v1_balanced/standalone/mul_u32_u32_u64_ready.asm,a0eb15bd4592ce1e77850124c3c6bbc89c1c59f9009d74e239055b414edb7981,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v2_pareto_fast,MATH_UMUL32_READY,mul_u32_u32_u64_ready,,697.175781,31,0,v2_pareto_fast/standalone/mul_u32_u32_u64_ready.asm,5eac5806b5f876ef8054b8a673479d9bda3d597f0dc1fe9a47056a4a1fb45d80,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_UMUL32_READY,mul_u32_u32_u64_ready,,697.175781,31,0,v3_reu_512k/standalone/mul_u32_u32_u64_ready.asm,31b1780cc4c9d85f75b88f4f0e4a5736b87f6cffc0da9d4ff689c74b85515d7b,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_UMUL32_READY,mul_u32_u32_u64_ready,,697.175781,31,0,v4_reu_16m/standalone/mul_u32_u32_u64_ready.asm,ae6b0ddce27f917503a0e37ef4e782401c4566a6f98428e89e601a613ce411ea,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v5_hybrid_lowzp,MATH_UMUL32_READY,mul_u32_u32_u64_ready,,697.175781,31,0,v5_hybrid_lowzp/standalone/mul_u32_u32_u64_ready.asm,62072f8725759aca2a7f555110af28f11ec68d8f9e2241282a8381c421b1cd9b,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL32,mul_u32_u32_u64_turbo,,728.947080,135,0,v3_reu_512k/standalone/mul_u32_u32_u64_turbo.asm,11cbd80a61cd53a67777d4b723e90505632f0ddfb72b400ccb7b840c3c804d12,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL32,mul_u32_u32_u64_turbo,,728.947080,135,0,v4_reu_16m/standalone/mul_u32_u32_u64_turbo.asm,709415aa010cf6cb8104092144ce92a9c24bc5c14851128421ecae3657d3c90e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL32_BEGIN,mul_u32_u32_u64_turbo_begin,,326.000000,135,0,v3_reu_512k/standalone/mul_u32_u32_u64_turbo_begin.asm,1949dc44c7ebad14af5a9d0a1d5af9e66db9a50d855affb922656e42bf5fc7ac,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL32_BEGIN,mul_u32_u32_u64_turbo_begin,,326.000000,135,0,v4_reu_16m/standalone/mul_u32_u32_u64_turbo_begin.asm,1405354cb6d40b3d13e4163190a4369eaa072df3be15afc497fba251a75f6b4f,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_REU_UMUL32_END,mul_u32_u32_u64_turbo_end,,371.000000,135,0,v3_reu_512k/standalone/mul_u32_u32_u64_turbo_end.asm,295d5cd3e616520f41d18403f31b50d71a3c5bb94775aa8cadbf6daf20f1a5a2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_REU_UMUL32_END,mul_u32_u32_u64_turbo_end,,371.000000,135,0,v4_reu_16m/standalone/mul_u32_u32_u64_turbo_end.asm,3e9684c2685c2f3aea2d311e321659451666e5872f4700b23f48849d6a196dae,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v1_balanced,MATH_UMUL8,mul_u8_u8_u16,,90.494644,5,0,v1_balanced/standalone/mul_u8_u8_u16.asm,d86f7ef33b0d8703131b51e55fb1d3540d7ca02b411a7b05210e150b1f04a3ea,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v2_pareto_fast,MATH_UMUL8,mul_u8_u8_u16,,78.494614,5,0,v2_pareto_fast/standalone/mul_u8_u8_u16.asm,ad8f409e26403b09d3cb910013cf6f23eac99013b0959a91808a7fff42406da3,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v3_reu_512k,MATH_UMUL8,mul_u8_u8_u16,,69.000000,0,0,v3_reu_512k/standalone/mul_u8_u8_u16.asm,32e45e90d2989fe518e5eb394f56b96f6626d503ce267fb282494b4c3af52d95,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v4_reu_16m,MATH_UMUL8,mul_u8_u8_u16,,69.000000,0,0,v4_reu_16m/standalone/mul_u8_u8_u16.asm,09168a847d16e466f4d42dfce66b4a1fb3f3d8590e6d8f89004d87976cf1df77,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,multiply,v5_hybrid_lowzp,MATH_UMUL8,mul_u8_u8_u16,,90.494644,5,0,v5_hybrid_lowzp/standalone/mul_u8_u8_u16.asm,6ca5783872e487552d0687d55c3452d7e02938393eeef56c6f9910b805b5e8e7,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v1_balanced,MATH_ISQRT16,isqrt_u16_u16,,219.740570,0,0,v1_balanced/standalone/isqrt_u16_u16.asm,73a403f9e497970007025a635262dc5125346b79d7dfbbff86e81ebaa33ae579,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v2_pareto_fast,MATH_ISQRT16,isqrt_u16_u16,,205.760590,1,0,v2_pareto_fast/standalone/isqrt_u16_u16.asm,027915e66744aa8fd9de5d2c76cf318de966188c9edc10c7b514bcaaff6d1614,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v3_reu_512k,MATH_ISQRT16,isqrt_u16_u16,,204.992523,1,0,v3_reu_512k/standalone/isqrt_u16_u16.asm,1861cadd6685985ac62a0bb6873b6650fbb55353d665e9cc218acb0bf2940c21,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v4_reu_16m,MATH_ISQRT16,isqrt_u16_u16,,54.000000,0,0,v4_reu_16m/standalone/isqrt_u16_u16.asm,99d64a8e093e149f11a2431daffe868976099b351ce077b6fa12bd6199aff128,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v5_hybrid_lowzp,MATH_ISQRT16,isqrt_u16_u16,,219.740570,0,0,v5_hybrid_lowzp/standalone/isqrt_u16_u16.asm,8b51c8c064a26a4a1b0b0c43bf01306a5df517e81b902b60571d4619f01119ed,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v1_balanced,MATH_ISQRT32,isqrt_u32_u16,,1378.900969,0,0,v1_balanced/standalone/isqrt_u32_u16.asm,e2d99a90c9945e883f46fa5c5066a2e3156b2e386c5b87dbb5a73acfbcbdd31f,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v2_pareto_fast,MATH_ISQRT32,isqrt_u32_u16,,1198.619613,10,0,v2_pareto_fast/standalone/isqrt_u32_u16.asm,21de8abb5d27acf807813f4ba32b4e6850a505b6ff545eada18762ac140b154e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v3_reu_512k,MATH_ISQRT32,isqrt_u32_u16,,1197.859322,10,0,v3_reu_512k/standalone/isqrt_u32_u16.asm,b9240adcff3a05963b6f7a1425b1f265b30c0e29374fe26fa86373616c5dc01e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v4_reu_16m,MATH_ISQRT32,isqrt_u32_u16,,1046.622518,9,0,v4_reu_16m/standalone/isqrt_u32_u16.asm,ce3c3b5ee5053f65eb430d39dd588df1c514f12678e0390f7e0d8e791f882185,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,root,v5_hybrid_lowzp,MATH_ISQRT32,isqrt_u32_u16,,1378.900969,0,0,v5_hybrid_lowzp/standalone/isqrt_u32_u16.asm,cbf85587e262c189d4653f3c6ac5158047aedb84be82c77689023c453c8bab27,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v1_balanced,MATH_ATAN2_8,atan2_s8_s8_u8,,48.447189,0,0,v1_balanced/standalone/atan2_s8_s8_u8.asm,e58a0d7c27497b2f1ce4f298b582481ad0b08a9348cd9e4f07d5b5111fa2a08a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v2_pareto_fast,MATH_ATAN2_8,atan2_s8_s8_u8,,44.962814,0,0,v2_pareto_fast/standalone/atan2_s8_s8_u8.asm,9e6d5dff623e6dcd0723582eba8e3b1ff32a7f93a8364e146fa28e7cb551bfe1,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v3_reu_512k,MATH_ATAN2_8,atan2_s8_s8_u8,,44.962814,0,0,v3_reu_512k/standalone/atan2_s8_s8_u8.asm,b7b58c507193b330c23f7d45387bf0f3423f73c4c3cdff735f42a2075a6da65a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v4_reu_16m,MATH_ATAN2_8,atan2_s8_s8_u8,,48.000000,0,0,v4_reu_16m/standalone/atan2_s8_s8_u8.asm,2e485cdedddc2a86a30cb474fd267855aa60df27361247774c839a501e11225c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v5_hybrid_lowzp,MATH_ATAN2_8,atan2_s8_s8_u8,,44.962814,0,0,v5_hybrid_lowzp/standalone/atan2_s8_s8_u8.asm,159a651598ad1001c19b0b2bc5acd76a9c6a0354ee4e7d2c6a2bc94a6563f5e0,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
standalone-alternative,trig,,,atan2_s8_s8_u8,compact_opt,48.447189331055,0,0,routines/atan2/standalone/atan2_s8_s8_u8_compact_opt.asm,0fca42bda353548be206c62f8e88f3450580c307e7391806d4ef4bfbe4c3a366,validation/ATAN2_OPTIMIZATION_VALIDATION.json,qualified standalone / V1 installed,max phase error 1
standalone-alternative,trig,,,atan2_s8_s8_u8,sum_fast,44.962814331055,0,0,routines/atan2/standalone/atan2_s8_s8_u8_sum_fast.asm,9c0ca472a64fbbd0c93582c3fcff74e7f2593da55eebc7f055fe500f6b47e501,validation/ATAN2_OPTIMIZATION_VALIDATION.json,qualified standalone / V2 V3 V5 installed,max phase error 1
standalone-alternative,trig,,,atan2_s8_s8_u8,sum_small,45.958908081055,0,0,routines/atan2/standalone/atan2_s8_s8_u8_sum_small.asm,026a15bc7ca34a868d6de55205a7b88d83a5db6a526343c17a6330eb02787d80,validation/ATAN2_OPTIMIZATION_VALIDATION.json,qualified standalone,max phase error 1; optional Pareto point
shipped-profile,trig,v1_balanced,MATH_COS8,cos_u8_s8,,29.000000,0,0,v1_balanced/standalone/cos_u8_s8.asm,e974fd67bbc3b272001bf7cd3e783c62de29552fe3b355a542ab9f1e4f1a7c72,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v2_pareto_fast,MATH_COS8,cos_u8_s8,,23.000000,0,0,v2_pareto_fast/standalone/cos_u8_s8.asm,ddcd511be3a625a0e1a7da4f2a7c1d6327bf9094644605b46904ec1e99fe52fe,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v3_reu_512k,MATH_COS8,cos_u8_s8,,23.000000,0,0,v3_reu_512k/standalone/cos_u8_s8.asm,9b99b47bef67a714904a398094b8e5f04b600a1504aa85e8e1204c9cf713d404,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v4_reu_16m,MATH_COS8,cos_u8_s8,,23.000000,0,0,v4_reu_16m/standalone/cos_u8_s8.asm,fa92edd0e350b97ccd8fc14720a79426041543618a80a39a3cc8f3c4ddb54d81,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v5_hybrid_lowzp,MATH_COS8,cos_u8_s8,,23.000000,0,0,v5_hybrid_lowzp/standalone/cos_u8_s8.asm,c097b6421a3c33cd20ae6b666db83fa8e2b6e0e4e89e4ea3f8dd114141e020e5,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v1_balanced,MATH_SIN8,sin_u8_s8,,23.000000,0,0,v1_balanced/standalone/sin_u8_s8.asm,714a92fec011622d94fa093149cb5ed7b98ef1814bb7f80e04adadd4933b8d4d,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v2_pareto_fast,MATH_SIN8,sin_u8_s8,,23.000000,0,0,v2_pareto_fast/standalone/sin_u8_s8.asm,65f1353e33b344e038fcda17b7b20a9a473b525b2657474c82829208c4aaa7eb,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v3_reu_512k,MATH_SIN8,sin_u8_s8,,23.000000,0,0,v3_reu_512k/standalone/sin_u8_s8.asm,2f2e0958eac7a7d3a1bc088d28c2cce9d4e31aa9bc9ac9e6470b8e3dd5b2a0b0,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v4_reu_16m,MATH_SIN8,sin_u8_s8,,23.000000,0,0,v4_reu_16m/standalone/sin_u8_s8.asm,ff2c1371c09099279258494b6dd597f9beb1168408c31f4fea81ffeaa5b63695,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v5_hybrid_lowzp,MATH_SIN8,sin_u8_s8,,23.000000,0,0,v5_hybrid_lowzp/standalone/sin_u8_s8.asm,6ceee27f0621e6e3bb88aa4400fd3eb82a112e538fe5b4209f07955e946a0ef8,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v1_balanced,MATH_SINCOS8,sincos_u8_s8_s8,,39.000000,0,0,v1_balanced/standalone/sincos_u8_s8_s8.asm,f41fd26c79d5f60cd33bbbd98ea6aae465a3002159c8a6754f0aa3f8f6a6a31e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v2_pareto_fast,MATH_SINCOS8,sincos_u8_s8_s8,,31.000000,0,0,v2_pareto_fast/standalone/sincos_u8_s8_s8.asm,27eb6b40efb28d54055c09bfb494a07c71b9cd0e6ef1e674b31e6266c0850db5,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v3_reu_512k,MATH_SINCOS8,sincos_u8_s8_s8,,31.000000,0,0,v3_reu_512k/standalone/sincos_u8_s8_s8.asm,a911f8b78aced3f901ae28040df5ee2a963a797085ba130ef8fe1584e40f70c7,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v4_reu_16m,MATH_SINCOS8,sincos_u8_s8_s8,,31.000000,0,0,v4_reu_16m/standalone/sincos_u8_s8_s8.asm,7b4489d6b9321165c02588f600e517e9977da0b377afbcb3da020d5b54db5ed0,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,trig,v5_hybrid_lowzp,MATH_SINCOS8,sincos_u8_s8_s8,,31.000000,0,0,v5_hybrid_lowzp/standalone/sincos_u8_s8_s8.asm,97bd959c73bdb1c456d1966a09626edd65c5948553a91f740802b862c44aa6e1,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,vector,v1_balanced,MATH_VEC2_NORMALIZE_Q8_8,normalize_s16_s16_s16_s16_q8_8_to_q1_15,,160.150080,4,0,v1_balanced/standalone/normalize_s16_s16_s16_s16_q8_8_to_q1_15.asm,7ef95728223c3717c4b908ebb1ab1541bae5d13a0002e8df8d57ae12ad6cc43a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,vector,v2_pareto_fast,MATH_VEC2_NORMALIZE_Q8_8,normalize_s16_s16_s16_s16_q8_8_to_q1_15,,160.150080,4,0,v2_pareto_fast/standalone/normalize_s16_s16_s16_s16_q8_8_to_q1_15.asm,9dc866dd65442553c85cc52f010fbb19c164a42a2866cde707e53b8bd12b6930,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,vector,v3_reu_512k,MATH_VEC2_NORMALIZE_Q8_8,normalize_s16_s16_s16_s16_q8_8_to_q1_15,,156.661198,4,0,v3_reu_512k/standalone/normalize_s16_s16_s16_s16_q8_8_to_q1_15.asm,a52ef9de65136447c413bf2eae643c93a7956ba4cb4497af63307922fb1b4de8,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,vector,v4_reu_16m,MATH_VEC2_NORMALIZE_Q8_8,normalize_s16_s16_s16_s16_q8_8_to_q1_15,,156.661198,4,0,v4_reu_16m/standalone/normalize_s16_s16_s16_s16_q8_8_to_q1_15.asm,edd9a85cb4f532a107c313455c6c55595ac800766eac0ddf30ca7e9380a12d63,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,vector,v5_hybrid_lowzp,MATH_VEC2_NORMALIZE_Q8_8,normalize_s16_s16_s16_s16_q8_8_to_q1_15,,160.150080,4,0,v5_hybrid_lowzp/standalone/normalize_s16_s16_s16_s16_q8_8_to_q1_15.asm,10401ddd71873d9a921ac81d795ab35fb7dbedd99e5d5e740cb187570c8365b4,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
